"id","country_id:id","name","code","postal_code"
"state_co_958","base.co","PROVIDENCIA / Nariño","52565","526027"
"state_co_959","base.co","PUERRES / Nariño","52573","523540"
"state_co_960","base.co","PUPIALES / Nariño","52585","524527"
"state_co_961","base.co","RICAURTE / Nariño","52612","525038"
"state_co_962","base.co","ROBERTO PAYÁN / Nariño","52621","528039"
"state_co_963","base.co","SAMANIEGO / Nariño","52678","526057"
"state_co_964","base.co","SANDONÁ / Nariño","52683","522520"
"state_co_965","base.co","SAN BERNARDO / Nariño","52685","521001"
"state_co_966","base.co","SAN LORENZO / Nariño","52687","521548"
"state_co_967","base.co","SAN PABLO / Nariño","52693","521048"
"state_co_968","base.co","SAN PEDRO DE CARTAGO / Nariño","52694","521501"
"state_co_969","base.co","SANTA BÁRBARA / Nariño","52696","527508"
"state_co_970","base.co","SANTACRUZ / Nariño","52699","525579"
"state_co_971","base.co","SAPUYES / Nariño","52720","525550"
"state_co_972","base.co","TAMINANGO / Nariño","52786","521569"
"state_co_973","base.co","TANGUA / Nariño","52788","523507"
"state_co_974","base.co","TUMACO / Nariño","52835","528538"
"state_co_975","base.co","TÚQUERRES / Nariño","52838","525529"
"state_co_976","base.co","YACUANQUER / Nariño","52885","523007"
"state_co_977","base.co","CÚCUTA / Norte de Santander","54001","540004"
"state_co_978","base.co","ABREGO / Norte de Santander","54003","546077"
"state_co_979","base.co","ARBOLEDAS / Norte de Santander","54051","544557"
"state_co_980","base.co","BOCHALEMA / Norte de Santander","54099","543010"
"state_co_981","base.co","BUCARASICA / Norte de Santander","54109","545557"
"state_co_982","base.co","CÁCOTA / Norte de Santander","54125","544017"
"state_co_983","base.co","CACHIRÁ / Norte de Santander","54128","546038"
"state_co_984","base.co","CHINÁCOTA / Norte de Santander","54172","541070"
"state_co_985","base.co","CHITAGÁ / Norte de Santander","54174","544037"
"state_co_986","base.co","CONVENCIÓN / Norte de Santander","54206","547050"
"state_co_987","base.co","CUCUTILLA / Norte de Santander","54223","544527"
"state_co_988","base.co","DURANIA / Norte de Santander","54239","544517"
"state_co_989","base.co","EL CARMEN / Norte de Santander","54245","547077"
"state_co_990","base.co","EL TARRA / Norte de Santander","54250","548050"
"state_co_991","base.co","EL ZULIA / Norte de Santander","54261","545518"
"state_co_992","base.co","GRAMALOTE / Norte de Santander","54313","545050"
"state_co_993","base.co","HACARÍ / Norte de Santander","54344","546510"
"state_co_994","base.co","HERRÁN / Norte de Santander","54347","542017"
"state_co_995","base.co","LABATECA / Norte de Santander","54377","542050"
"state_co_996","base.co","LA ESPERANZA / Norte de Santander","54385","546058"
"state_co_997","base.co","LA PLAYA / Norte de Santander","54398","546537"
"state_co_998","base.co","LOS PATIOS / Norte de Santander","54405","541017"
"state_co_999","base.co","LOURDES / Norte de Santander","54418","545077"
"state_co_1000","base.co","MUTISCUA / Norte de Santander","54480","544070"
"state_co_1001","base.co","OCAÑA / Norte de Santander","54498","546551"
"state_co_1002","base.co","PAMPLONA / Norte de Santander","54518","543050"
"state_co_1003","base.co","PAMPLONITA / Norte de Santander","54520","543037"
"state_co_1004","base.co","PUERTO SANTANDER / Norte de Santander","54553","548030"
"state_co_1005","base.co","RAGONVALIA / Norte de Santander","54599","541057"
"state_co_1006","base.co","SALAZAR / Norte de Santander","54660","544570"
"state_co_1007","base.co","SAN CALIXTO / Norte de Santander","54670","547018"
"state_co_1008","base.co","SAN CAYETANO / Norte de Santander","54673","545010"
"state_co_1009","base.co","SANTIAGO / Norte de Santander","54680","545037"
"state_co_1010","base.co","SARDINATA / Norte de Santander","54720","545537"
"state_co_1011","base.co","SILOS / Norte de Santander","54743","544058"
"state_co_1012","base.co","TEORAMA / Norte de Santander","54800","547037"
"state_co_1013","base.co","TIBÚ / Norte de Santander","54810","548017"
"state_co_1014","base.co","TOLEDO / Norte de Santander","54820","542037"
"state_co_1015","base.co","VILLA CARO / Norte de Santander","54871","546010"
"state_co_1016","base.co","VILLA DEL ROSARIO / Norte de Santander","54874","541030"
"state_co_1017","base.co","ARMENIA / Quindio","63001","630004"
"state_co_1018","base.co","BUENAVISTA / Quindio","63111","632040"
"state_co_1019","base.co","CALARCA / Quindio","63130","632008"
"state_co_1020","base.co","CIRCASIA / Quindio","63190","631001"
"state_co_1021","base.co","CÓRDOBA / Quindio","63212","632027"
"state_co_1022","base.co","FILANDIA / Quindio","63272","634001"
"state_co_1023","base.co","GÉNOVA / Quindio","63302","632080"
"state_co_1024","base.co","LA TEBAIDA / Quindio","63401","633027"
"state_co_1025","base.co","MONTENEGRO / Quindio","63470","633001"
"state_co_1026","base.co","PIJAO / Quindio","63548","632060"
"state_co_1027","base.co","QUIMBAYA / Quindio","63594","634027"
"state_co_1028","base.co","SALENTO / Quindio","63690","631028"
"state_co_1029","base.co","PEREIRA / Risaralda","66001","660004"
"state_co_1030","base.co","APÍA / Risaralda","66045","663037"
"state_co_1031","base.co","BALBOA / Risaralda","66075","662017"
"state_co_1032","base.co","BELÉN DE UMBRÍA / Risaralda","66088","664047"
"state_co_1033","base.co","DOSQUEBRADAS / Risaralda","66170","661007"
"state_co_1034","base.co","GUÁTICA / Risaralda","66318","664017"
"state_co_1035","base.co","LA CELIA / Risaralda","66383","662030"
"state_co_1036","base.co","LA VIRGINIA / Risaralda","66400","662007"
"state_co_1037","base.co","MARSELLA / Risaralda","66440","661048"
"state_co_1038","base.co","MISTRATÓ / Risaralda","66456","664020"
"state_co_1039","base.co","PUEBLO RICO / Risaralda","66572","663017"
"state_co_1040","base.co","QUINCHÍA / Risaralda","66594","664008"
"state_co_1041","base.co","SANTA ROSA DE CABAL / Risaralda","66682","661027"
"state_co_1042","base.co","SANTUARIO / Risaralda","66687","663007"
"state_co_1043","base.co","BUCARAMANGA / Santander","68001","680001"
"state_co_1044","base.co","AGUADA / Santander","68013","685527"
"state_co_1045","base.co","ALBANIA / Santander","68020","684537"
"state_co_1046","base.co","ARATOCA / Santander","68051","682051"
"state_co_1047","base.co","BARBOSA / Santander","68077","684517"
"state_co_1048","base.co","BARICHARA / Santander","68079","684041"
"state_co_1049","base.co","BARRANCABERMEJA / Santander","68081","687038"
"state_co_1050","base.co","BETULIA / Santander","68092","686508"
"state_co_1051","base.co","BOLÍVAR / Santander","68101","685007"
"state_co_1052","base.co","CABRERA / Santander","68121","683507"
"state_co_1053","base.co","CALIFORNIA / Santander","68132","680517"
"state_co_1054","base.co","CAPITANEJO / Santander","68147","681547"
"state_co_1055","base.co","CARCASÍ / Santander","68152","681521"
"state_co_1056","base.co","CEPITÁ / Santander","68160","682061"
"state_co_1057","base.co","CERRITO / Santander","68162","681501"
"state_co_1058","base.co","CHARALÁ / Santander","68167","682559"
"state_co_1059","base.co","CHARTA / Santander","68169","680551"
"state_co_1060","base.co","CHIMA / Santander","68176","683007"
"state_co_1061","base.co","CHIPATÁ / Santander","68179","685551"
"state_co_1062","base.co","CIMITARRA / Santander","68190","686058"
"state_co_1063","base.co","CONCEPCIÓN / Santander","68207","681518"
"state_co_1064","base.co","CONFINES / Santander","68209","683531"
"state_co_1065","base.co","CONTRATACIÓN / Santander","68211","683077"
"state_co_1066","base.co","COROMORO / Santander","68217","682538"
"state_co_1067","base.co","CURITÍ / Santander","68229","682041"
"state_co_1068","base.co","EL CARMEN DE CHUCURÍ / Santander","68235","686569"
"state_co_1069","base.co","EL GUACAMAYO / Santander","68245","683061"
"state_co_1070","base.co","EL PEÑÓN / Santander","68250","685021"
"state_co_1071","base.co","EL PLAYÓN / Santander","68255","687509"
"state_co_1072","base.co","ENCINO / Santander","68264","682548"
"state_co_1073","base.co","ENCISO / Santander","68266","681561"
"state_co_1074","base.co","FLORIÁN / Santander","68271","684541"
"state_co_1075","base.co","FLORIDABLANCA / Santander","68276","681002"
"state_co_1076","base.co","GALÁN / Santander","68296","684051"
"state_co_1077","base.co","GAMBITA / Santander","68298","683037"
"state_co_1078","base.co","GIRÓN / Santander","68307","687557"
"state_co_1079","base.co","GUACA / Santander","68318","681048"
"state_co_1080","base.co","GUADALUPE / Santander","68320","683057"
"state_co_1081","base.co","GUAPOTÁ / Santander","68322","683017"
"state_co_1082","base.co","GUAVATÁ / Santander","68324","684507"
"state_co_1083","base.co","GÜEPSA / Santander","68327","685541"
"state_co_1084","base.co","HATO / Santander","68344","683571"
"state_co_1085","base.co","JESÚS MARÍA / Santander","68368","684551"
"state_co_1086","base.co","JORDÁN / Santander","68370","684017"
"state_co_1087","base.co","LA BELLEZA / Santander","68377","685061"
"state_co_1088","base.co","LANDÁZURI / Santander","68385","686029"
"state_co_1089","base.co","LA PAZ / Santander","68397","685517"
"state_co_1090","base.co","LEBRÍJA / Santander","68406","687587"
"state_co_1091","base.co","LOS SANTOS / Santander","68418","684007"
"state_co_1092","base.co","MACARAVITA / Santander","68425","681531"
"state_co_1093","base.co","MÁLAGA / Santander","68432","682017"
"state_co_1094","base.co","MATANZA / Santander","68444","680567"
"state_co_1095","base.co","MOGOTES / Santander","68464","682509"
"state_co_1096","base.co","MOLAGAVITA / Santander","68468","682031"
"state_co_1097","base.co","OCAMONTE / Santander","68498","682568"
"state_co_1098","base.co","OIBA / Santander","68500","683019"
"state_co_1099","base.co","ONZAGA / Santander","68502","682527"
"state_co_1100","base.co","PALMAR / Santander","68522","683587"
"state_co_1101","base.co","PALMAS DEL SOCORRO / Santander","68524","683541"
"state_co_1102","base.co","PÁRAMO / Santander","68533","683528"
"state_co_1103","base.co","PIEDECUESTA / Santander","68547","681027"
"state_co_1104","base.co","PINCHOTE / Santander","68549","683517"
"state_co_1105","base.co","PUENTE NACIONAL / Santander","68572","684527"
"state_co_1106","base.co","PUERTO PARRA / Santander","68573","686007"
"state_co_1107","base.co","PUERTO WILCHES / Santander","68575","687061"
"state_co_1108","base.co","RIONEGRO / Santander","68615","687519"
"state_co_1109","base.co","SABANA DE TORRES / Santander","68655","687001"
"state_co_1110","base.co","SAN ANDRÉS / Santander","68669","682001"
"state_co_1111","base.co","SAN BENITO / Santander","68673","685531"
"state_co_1112","base.co","SAN GIL / Santander","68679","684037"
"state_co_1113","base.co","SAN JOAQUÍN / Santander","68682","682517"
"state_co_1114","base.co","SAN JOSÉ DE MIRANDA / Santander","68684","682021"
"state_co_1115","base.co","SAN MIGUEL / Santander","68686","681557"
"state_co_1116","base.co","SAN VICENTE DE CHUCURÍ / Santander","68689","686537"
"state_co_1117","base.co","SANTA BÁRBARA / Santander","68705","681038"
"state_co_1118","base.co","SANTA HELENA DEL OPÓN / Santander","68720","685501"
"state_co_1119","base.co","SIMACOTA / Santander","68745","683568"
"state_co_1120","base.co","SOCORRO / Santander","68755","683557"
"state_co_1121","base.co","SUAITA / Santander","68770","683049"
"state_co_1122","base.co","SUCRE / Santander","68773","685041"
"state_co_1123","base.co","SURATÁ / Santander","68780","680507"
"state_co_1124","base.co","TONA / Santander","68820","680547"
"state_co_1125","base.co","VALLE DE SAN JOSÉ / Santander","68855","682578"
"state_co_1126","base.co","VÉLEZ / Santander","68861","685561"
"state_co_1127","base.co","VETAS / Santander","68867","680527"
"state_co_1128","base.co","VILLANUEVA / Santander","68872","684021"
"state_co_1129","base.co","ZAPATOCA / Santander","68895","684069"
"state_co_1130","base.co","SINCELEJO / Sucre","70001","700001"
"state_co_1131","base.co","BUENAVISTA / Sucre","70110","702037"
"state_co_1132","base.co","CAIMITO / Sucre","70124","704018"
"state_co_1133","base.co","COLOSO / Sucre","70204","707030"
"state_co_1134","base.co","COROZAL / Sucre","70215","705037"
"state_co_1135","base.co","COVEÑAS / Sucre","70221","706057"
"state_co_1136","base.co","CHALÁN / Sucre","70230","701017"
"state_co_1137","base.co","EL ROBLE / Sucre","70233","705050"
"state_co_1138","base.co","GALERAS / Sucre","70235","702057"
"state_co_1139","base.co","GUARANDA / Sucre","70265","703070"
"state_co_1140","base.co","LA UNIÓN / Sucre","70400","704050"
"state_co_1141","base.co","LOS PALMITOS / Sucre","70418","701057"
"state_co_1142","base.co","MAJAGUAL / Sucre","70429","703058"
"state_co_1143","base.co","MORROA / Sucre","70473","701077"
"state_co_1144","base.co","OVEJAS / Sucre","70508","701038"
"state_co_1145","base.co","PALMITO / Sucre","70523","706037"
"state_co_1146","base.co","SAMPUÉS / Sucre","70670","705070"
"state_co_1147","base.co","SAN BENITO ABAD / Sucre","70678","703018"
"state_co_1148","base.co","SAN JUAN DE BETULIA / Sucre","70702","705018"
"state_co_1149","base.co","SAN MARCOS / Sucre","70708","704030"
"state_co_1150","base.co","SAN ONOFRE / Sucre","70713","707010"
"state_co_1151","base.co","SAN PEDRO / Sucre","70717","702018"
"state_co_1152","base.co","SINCÉ / Sucre","70742","702070"
"state_co_1153","base.co","SUCRE / Sucre","70771","703038"
"state_co_1154","base.co","SANTIAGO DE TOLÚ / Sucre","70820","706018"
"state_co_1155","base.co","TOLÚ VIEJO / Sucre","70823","707057"
"state_co_1156","base.co","IBAGUÉ / Tolima","73001","730002"
"state_co_1157","base.co","ALPUJARRA / Tolima","73024","734560"
"state_co_1158","base.co","ALVARADO / Tolima","73026","730520"
"state_co_1159","base.co","AMBALEMA / Tolima","73030","731001"
"state_co_1160","base.co","ANZOÁTEGUI / Tolima","73043","730548"
"state_co_1161","base.co","ARMERO / Tolima","73055","732060"
"state_co_1162","base.co","ATACO / Tolima","73067","735058"
"state_co_1163","base.co","CAJAMARCA / Tolima","73124","732508"
"state_co_1164","base.co","CARMEN DE APICALÁ / Tolima","73148","733597"
"state_co_1165","base.co","CASABIANCA / Tolima","73152","731528"
"state_co_1166","base.co","CHAPARRAL / Tolima","73168","735567"
"state_co_1167","base.co","COELLO / Tolima","73200","733508"
"state_co_1168","base.co","COYAIMA / Tolima","73217","735037"
"state_co_1169","base.co","CUNDAY / Tolima","73226","734040"
"state_co_1170","base.co","DOLORES / Tolima","73236","734540"
"state_co_1171","base.co","ESPINAL / Tolima","73268","733527"
"state_co_1172","base.co","FALAN / Tolima","73270","732001"
"state_co_1173","base.co","FLANDES / Tolima","73275","733517"
"state_co_1174","base.co","FRESNO / Tolima","73283","731568"
"state_co_1175","base.co","GUAMO / Tolima","73319","733558"
"state_co_1176","base.co","HERVEO / Tolima","73347","731540"
"state_co_1177","base.co","HONDA / Tolima","73349","732040"
"state_co_1178","base.co","ICONONZO / Tolima","73352","734020"
"state_co_1179","base.co","LÉRIDA / Tolima","73408","731027"
"state_co_1180","base.co","LÍBANO / Tolima","73411","731040"
"state_co_1181","base.co","MARIQUITA / Tolima","73443","732028"
"state_co_1182","base.co","MELGAR / Tolima","73449","734007"
"state_co_1183","base.co","MURILLO / Tolima","73461","731060"
"state_co_1184","base.co","NATAGAIMA / Tolima","73483","735007"
"state_co_1185","base.co","ORTEGA / Tolima","73504","735507"
"state_co_1186","base.co","PALOCABILDO / Tolima","73520","731580"
"state_co_1187","base.co","PIEDRAS / Tolima","73547","730501"
"state_co_1188","base.co","PLANADAS / Tolima","73555","735070"
"state_co_1189","base.co","PRADO / Tolima","73563","734528"
"state_co_1190","base.co","PURIFICACIÓN / Tolima","73585","734509"
"state_co_1191","base.co","RIOBLANCO / Tolima","73616","735588"
"state_co_1192","base.co","RONCESVALLES / Tolima","73622","735550"
"state_co_1193","base.co","ROVIRA / Tolima","73624","733048"
"state_co_1194","base.co","SALDAÑA / Tolima","73671","733578"
"state_co_1195","base.co","SAN ANTONIO / Tolima","73675","735538"
"state_co_1196","base.co","SAN LUIS / Tolima","73678","733001"
"state_co_1197","base.co","SANTA ISABEL / Tolima","73686","730568"
"state_co_1198","base.co","SUÁREZ / Tolima","73770","733587"
"state_co_1199","base.co","VALLE DE SAN JUAN / Tolima","73854","733020"
"state_co_1200","base.co","VENADILLO / Tolima","73861","730588"
"state_co_1201","base.co","VILLAHERMOSA / Tolima","73870","731501"
"state_co_1202","base.co","VILLARRICA / Tolima","73873","734060"
"state_co_1203","base.co","CALI / Valle del Cauca","76001","760036"
"state_co_1204","base.co","ALCALÁ / Valle del Cauca","76020","762047"
"state_co_1205","base.co","ANDALUCÍA / Valle del Cauca","76036","763010"
"state_co_1206","base.co","ANSERMANUEVO / Valle del Cauca","76041","762017"
"state_co_1207","base.co","ARGELIA / Valle del Cauca","76054","761517"
"state_co_1208","base.co","BOLÍVAR / Valle del Cauca","76100","761008"
"state_co_1209","base.co","BUENAVENTURA / Valle del Cauca","76109","764503"
"state_co_1210","base.co","GUADALAJARA DE BUGA / Valle del Cauca","76111","763049"
"state_co_1211","base.co","BUGALAGRANDE / Valle del Cauca","76113","763001"
"state_co_1212","base.co","CAICEDONIA / Valle del Cauca","76122","762548"
"state_co_1213","base.co","CALIMA / Valle del Cauca","76126","760538"
"state_co_1214","base.co","CANDELARIA / Valle del Cauca","76130","763578"
"state_co_1215","base.co","CARTAGO / Valle del Cauca","76147","762027"
"state_co_1216","base.co","DAGUA / Valle del Cauca","76233","760527"
"state_co_1217","base.co","EL ÁGUILA / Valle del Cauca","76243","762001"
"state_co_1218","base.co","EL CAIRO / Valle del Cauca","76246","761501"
"state_co_1219","base.co","EL CERRITO / Valle del Cauca","76248","763527"
"state_co_1220","base.co","EL DOVIO / Valle del Cauca","76250","761567"
"state_co_1221","base.co","FLORIDA / Valle del Cauca","76275","763567"
"state_co_1222","base.co","GINEBRA / Valle del Cauca","76306","763517"
"state_co_1223","base.co","GUACARÍ / Valle del Cauca","76318","763501"
"state_co_1224","base.co","JAMUNDÍ / Valle del Cauca","76364","764007"
"state_co_1225","base.co","LA CUMBRE / Valle del Cauca","76377","760518"
"state_co_1226","base.co","LA UNIÓN / Valle del Cauca","76400","761540"
"state_co_1227","base.co","LA VICTORIA / Valle del Cauca","76403","762517"
"state_co_1228","base.co","OBANDO / Valle del Cauca","76497","762501"
"state_co_1229","base.co","PALMIRA / Valle del Cauca","76520","763538"
"state_co_1230","base.co","PRADERA / Valle del Cauca","76563","763557"
"state_co_1231","base.co","RESTREPO / Valle del Cauca","76606","760547"
"state_co_1232","base.co","RIOFRÍO / Valle del Cauca","76616","761038"
"state_co_1233","base.co","ROLDANILLO / Valle del Cauca","76622","761558"
"state_co_1234","base.co","SAN PEDRO / Valle del Cauca","76670","763038"
"state_co_1235","base.co","SEVILLA / Valle del Cauca","76736","762530"
"state_co_1236","base.co","TORO / Valle del Cauca","76823","761528"
"state_co_1237","base.co","TRUJILLO / Valle del Cauca","76828","761028"
"state_co_1238","base.co","TULUÁ / Valle del Cauca","76834","763021"
"state_co_1239","base.co","ULLOA / Valle del Cauca","76845","762037"
"state_co_1240","base.co","VERSALLES / Valle del Cauca","76863","761530"
"state_co_1241","base.co","VIJES / Valle del Cauca","76869","760557"
"state_co_1242","base.co","YOTOCO / Valle del Cauca","76890","761047"
"state_co_1243","base.co","YUMBO / Valle del Cauca","76892","760507"
"state_co_1244","base.co","ZARZAL / Valle del Cauca","76895","762520"
"state_co_1245","base.co","ARAUCA / Arauca","81001","810009"
"state_co_1246","base.co","ARAUQUITA / Arauca","81065","816018"
"state_co_1247","base.co","CRAVO NORTE / Arauca","81220","812017"
"state_co_1248","base.co","FORTUL / Arauca","81300","814057"
"state_co_1249","base.co","PUERTO RONDÓN / Arauca","81591","813017"
"state_co_1250","base.co","SARAVENA / Arauca","81736","815017"
"state_co_1251","base.co","TAME / Arauca","81794","814017"
"state_co_1252","base.co","YOPAL / Casanare","85001","850001"
"state_co_1253","base.co","AGUAZUL / Casanare","85010","856017"
"state_co_1254","base.co","CHAMEZA / Casanare","85015","856030"
"state_co_1255","base.co","HATO COROZAL / Casanare","85125","852019"
"state_co_1256","base.co","LA SALINA / Casanare","85136","851010"
"state_co_1257","base.co","MANÍ / Casanare","85139","854017"
"state_co_1258","base.co","MONTERREY / Casanare","85162","855010"
"state_co_1259","base.co","NUNCHÍA / Casanare","85225","851070"
"state_co_1260","base.co","OROCUÉ / Casanare","85230","853059"
"state_co_1261","base.co","PAZ DE ARIPORO / Casanare","85250","852039"
"state_co_1262","base.co","PORE / Casanare","85263","852058"
"state_co_1263","base.co","RECETOR / Casanare","85279","856050"
"state_co_1264","base.co","SABANALARGA / Casanare","85300","855050"
"state_co_1265","base.co","SÁCAMA / Casanare","85315","851030"
"state_co_1266","base.co","SAN LUIS DE PALENQUE / Casanare","85325","853038"
"state_co_1267","base.co","TÁMARA / Casanare","85400","851057"
"state_co_1268","base.co","TAURAMENA / Casanare","85410","854037"
"state_co_1269","base.co","TRINIDAD / Casanare","85430","853017"
"state_co_1270","base.co","VILLANUEVA / Casanare","85440","855030"
"state_co_1271","base.co","MOCOA / Putumayo","86001","860001"
"state_co_1272","base.co","COLÓN / Putumayo","86219","861040"
"state_co_1273","base.co","ORITO / Putumayo","86320","862001"
"state_co_1274","base.co","PUERTO ASÍS / Putumayo","86568","862069"
"state_co_1275","base.co","PUERTO CAICEDO / Putumayo","86569","862080"
"state_co_1276","base.co","PUERTO GUZMÁN / Putumayo","86571","863007"
"state_co_1277","base.co","LEGUÍZAMO / Putumayo","86573","864007"
"state_co_1278","base.co","SIBUNDOY / Putumayo","86749","861027"
"state_co_1279","base.co","SAN FRANCISCO / Putumayo","86755","861007"
"state_co_1280","base.co","SAN MIGUEL / Putumayo","86757","862047"
"state_co_1281","base.co","SANTIAGO / Putumayo","86760","861060"
"state_co_1282","base.co","VALLE DEL GUAMUEZ / Putumayo","86865","862020"
"state_co_1283","base.co","VILLAGARZÓN / Putumayo","86885","861088"
"state_co_1284","base.co","SAN ANDRÉS / Archipiélago de San Andrés - Providencia y Santa Catalina","88001","880007"
"state_co_1285","base.co","PROVIDENCIA / Archipiélago de San Andrés - Providencia y Santa Catalina","88564","880028"
"state_co_1286","base.co","LETICIA / Amazonas","91001","910001"
"state_co_1287","base.co","EL ENCANTO / Amazonas","91263","913017"
"state_co_1288","base.co","LA CHORRERA / Amazonas","91405","914050"
"state_co_1289","base.co","LA PEDRERA / Amazonas","91407","917010"
"state_co_1290","base.co","LA VICTORIA / Amazonas","91430","916017"
"state_co_1291","base.co","MIRITI - PARANÁ / Amazonas","91460","916057"
"state_co_1292","base.co","PUERTO ALEGRÍA / Amazonas","91530","913057"
"state_co_1293","base.co","PUERTO ARICA / Amazonas","91536","912010"
"state_co_1294","base.co","PUERTO NARIÑO / Amazonas","91540","911018"
"state_co_1295","base.co","PUERTO SANTANDER / Amazonas","91669","915010"
"state_co_1296","base.co","TARAPACÁ / Amazonas","91798","911039"
"state_co_1297","base.co","INÍRIDA / Guainía","94001","940001"
"state_co_1298","base.co","BARRANCO MINAS / Guainía","94343","944018"
"state_co_1299","base.co","MAPIRIPANA / Guainía","94663","944058"
"state_co_1300","base.co","SAN FELIPE / Guainía","94883","942010"
"state_co_1301","base.co","PUERTO COLOMBIA / Guainía","94884","941038"
"state_co_1302","base.co","LA GUADALUPE / Guainía","94885","942057"
"state_co_1303","base.co","CACAHUAL / Guainía","94886","941017"
"state_co_1304","base.co","PANA PANA / Guainía","94887","943018"
"state_co_1305","base.co","MORICHAL / Guainía","94888","943067"
"state_co_1306","base.co","SAN JOSÉ DEL GUAVIARE / Guaviare","95001","950001"
"state_co_1307","base.co","CALAMAR / Guaviare","95015","953007"
"state_co_1308","base.co","EL RETORNO / Guaviare","95025","951008"
"state_co_1309","base.co","MIRAFLORES / Guaviare","95200","952001"
"state_co_1310","base.co","MITÚ / Vaupés","97001","970009"
"state_co_1311","base.co","CARURU / Vaupés","97161","973008"
"state_co_1312","base.co","PACOA / Vaupés","97511","972007"
"state_co_1313","base.co","TARAIRA / Vaupés","97666","972047"
"state_co_1314","base.co","PAPUNAUA / Vaupés","97777","973048"
"state_co_1315","base.co","YAVARATÉ / Vaupés","97889","971007"
"state_co_1316","base.co","PUERTO CARREÑO / Vichada","99001","990001"
"state_co_1317","base.co","LA PRIMAVERA / Vichada","99524","992009"
"state_co_1318","base.co","SANTA ROSALÍA / Vichada","99624","995007"
"state_co_1319","base.co","CUMARIBO / Vichada","99773","991057"
